Order_ID,Book_Title,Author,Genre,Customer_Age,Customer_Gender,Country,Purchase_Date,Units_Sold,Sale_Price,Cost_Price,Revenue,Cost,Profit,Profit_Margin
1433,AI in Business,Michael Chen,Advanced,59,Female,UK,2024-10-28,8,23.77,11.37,190.16,90.96,99.2,52.17
1434,AI Basics,Emma Brown,Beginner,18,Female,Canada,2024-05-04,6,48.97,31.5,293.82,189.0,104.82,35.67
1435,Natural Language Processing,Emma Brown,Advanced,63,Female,India,2024-03-24,3,36.39,15.33,109.17,45.99,63.18,57.87
1436,Natural Language Processing,Emma Brown,Business,45,Female,UK,2024-09-28,7,42.96,29.34,300.72,205.38,95.34,31.7
1437,AI Automation,Emma Brown,Advanced,40,Female,Canada,2024-02-18,6,58.14,39.08,348.84,234.48,114.36,32.78
1438,Python for AI,David Lee,Advanced,35,Female,USA,2024-01-06,9,43.9,23.3,395.1,209.7,185.4,46.92
1439,Computer Vision Essentials,Emma Brown,Technical,30,Female,USA,2024-01-14,2,48.13,29.75,96.26,59.5,36.76,38.19
1440,Python for AI,Sophia Davis,Advanced,53,Male,USA,2024-12-03,3,34.24,13.92,102.72,41.76,60.96,59.35
1441,Machine Learning Guide,Sarah Johnson,Advanced,39,Female,USA,2024-03-19,2,28.02,16.32,56.04,32.64,23.4,41.76
1442,Deep Learning Mastery,Emma Brown,Technical,30,Female,India,2024-05-04,8,29.32,12.4,234.56,99.2,135.36,57.71
1443,AI in Business,Sophia Davis,Beginner,68,Male,Germany,2024-12-16,8,39.69,26.21,317.52,209.68,107.84,33.96
1444,AI Basics,Michael Chen,Business,35,Female,Australia,2024-02-06,2,56.86,35.52,113.72,71.04,42.68,37.53
1445,Computer Vision Essentials,David Lee,Advanced,49,Female,Germany,2024-04-24,1,36.78,23.45,36.78,23.45,13.33,36.24
1446,AI Ethics Handbook,Sarah Johnson,Beginner,49,Female,USA,2024-12-05,2,19.75,9.9,39.5,19.8,19.7,49.87
1447,Natural Language Processing,Emma Brown,Business,43,Female,India,2024-10-07,5,21.96,12.63,109.8,63.15,46.65,42.49
1448,Natural Language Processing,John Smith,Beginner,60,Female,Canada,2024-06-23,2,51.48,22.6,102.96,45.2,57.76,56.1
1449,AI in Business,David Lee,Advanced,35,Female,India,2024-12-03,6,48.11,29.32,288.66,175.92,112.74,39.06
1450,AI Ethics Handbook,David Lee,Advanced,31,Female,UK,2024-10-03,6,18.32,10.4,109.92,62.4,47.52,43.23
1451,Machine Learning Guide,John Smith,Advanced,53,Female,UK,2024-04-20,1,44.88,20.86,44.88,20.86,24.02,53.52
1452,AI Basics,John Smith,Technical,42,Male,USA,2024-04-10,3,51.13,34.95,153.39,104.85,48.54,31.64
1453,Python for AI,Sarah Johnson,Advanced,68,Male,India,2024-02-18,7,51.47,25.44,360.29,178.08,182.21,50.57
1454,AI Automation,Sophia Davis,Technical,42,Female,India,2024-05-23,5,25.74,14.89,128.7,74.45,54.25,42.15
1455,AI Automation,Sophia Davis,Technical,23,Male,Germany,2024-09-20,5,22.27,14.81,111.35,74.05,37.3,33.5
1456,AI in Business,David Lee,Advanced,64,Female,USA,2024-06-27,5,41.62,28.81,208.1,144.05,64.05,30.78
1457,AI in Business,John Smith,Advanced,19,Female,Canada,2024-04-08,7,21.71,12.15,151.97,85.05,66.92,44.04
1458,Computer Vision Essentials,Emma Brown,Advanced,57,Female,India,2024-08-13,8,57.42,38.95,459.36,311.6,147.76,32.17
1459,Neural Networks Explained,Sarah Johnson,Beginner,67,Male,UK,2024-02-22,4,32.18,18.31,128.72,73.24,55.48,43.1
1460,Deep Learning Mastery,Michael Chen,Advanced,63,Female,UK,2024-05-07,7,39.79,16.53,278.53,115.71,162.82,58.46
1461,Machine Learning Guide,David Lee,Business,25,Female,Canada,2024-08-20,9,26.32,17.92,236.88,161.28,75.6,31.91
1462,Natural Language Processing,John Smith,Advanced,40,Male,Germany,2024-12-19,1,40.64,18.6,40.64,18.6,22.04,54.23
1463,Neural Networks Explained,Michael Chen,Business,33,Female,Germany,2024-01-24,4,20.68,12.3,82.72,49.2,33.52,40.52
1464,Computer Vision Essentials,Emma Brown,Business,67,Male,Canada,2024-08-09,6,28.23,18.43,169.38,110.58,58.8,34.71
1465,AI Ethics Handbook,Michael Chen,Beginner,62,Female,USA,2024-01-14,3,55.6,25.58,166.8,76.74,90.06,53.99
1466,AI Automation,Sophia Davis,Beginner,52,Male,Australia,2024-07-10,8,22.11,10.27,176.88,82.16,94.72,53.55
1467,Neural Networks Explained,Sophia Davis,Advanced,26,Male,Canada,2024-12-11,4,37.85,21.84,151.4,87.36,64.04,42.3
1468,Neural Networks Explained,John Smith,Advanced,56,Male,Germany,2024-04-22,9,23.37,12.86,210.33,115.74,94.59,44.97
1469,AI Ethics Handbook,David Lee,Technical,61,Male,Canada,2024-08-17,7,57.5,26.91,402.5,188.37,214.13,53.2
1470,AI Basics,David Lee,Technical,26,Female,USA,2024-10-12,8,37.11,24.98,296.88,199.84,97.04,32.69
1471,Deep Learning Mastery,Sophia Davis,Business,50,Female,USA,2024-02-22,2,21.75,14.64,43.5,29.28,14.22,32.69
1472,AI in Business,David Lee,Beginner,30,Male,Germany,2024-08-29,7,34.05,15.98,238.35,111.86,126.49,53.07
1473,Machine Learning Guide,David Lee,Beginner,19,Female,Germany,2024-08-04,1,59.6,37.46,59.6,37.46,22.14,37.15
1474,AI Automation,Michael Chen,Beginner,61,Male,UK,2024-06-27,1,15.54,10.3,15.54,10.3,5.24,33.72
1475,AI Basics,Sarah Johnson,Beginner,64,Male,India,2024-12-11,6,27.68,14.81,166.08,88.86,77.22,46.5
1476,Python for AI,David Lee,Business,21,Female,Australia,2024-03-18,10,24.16,11.58,241.6,115.8,125.8,52.07
1477,AI in Business,Sophia Davis,Technical,18,Male,USA,2024-11-22,6,59.72,28.49,358.32,170.94,187.38,52.29
1478,Machine Learning Guide,Sarah Johnson,Beginner,47,Male,Canada,2024-04-06,6,47.46,27.85,284.76,167.1,117.66,41.32
1479,Neural Networks Explained,Emma Brown,Advanced,41,Female,India,2024-03-10,8,24.77,11.63,198.16,93.04,105.12,53.05
1480,AI Ethics Handbook,Sophia Davis,Technical,18,Female,UK,2024-05-20,5,24.43,14.57,122.15,72.85,49.3,40.36
1481,AI in Business,John Smith,Advanced,62,Female,India,2024-05-30,4,50.52,26.1,202.08,104.4,97.68,48.34
1482,Deep Learning Mastery,David Lee,Beginner,58,Female,India,2024-11-26,2,25.96,13.17,51.92,26.34,25.58,49.27
1483,Natural Language Processing,Sarah Johnson,Technical,52,Male,USA,2024-04-06,7,44.44,22.15,311.08,155.05,156.03,50.16
1484,Computer Vision Essentials,Michael Chen,Business,70,Male,Australia,2024-01-20,7,23.71,12.94,165.97,90.58,75.39,45.42
1485,Neural Networks Explained,Emma Brown,Beginner,19,Male,UK,2024-09-06,8,40.12,18.55,320.96,148.4,172.56,53.76
1486,Neural Networks Explained,Sarah Johnson,Business,27,Male,UK,2024-06-20,6,49.37,28.92,296.22,173.52,122.7,41.42
1487,AI Automation,Sarah Johnson,Business,62,Male,Germany,2024-09-30,7,59.55,32.31,416.85,226.17,190.68,45.74
1488,AI Basics,Sophia Davis,Advanced,21,Female,UK,2024-12-29,10,28.03,16.74,280.3,167.4,112.9,40.28
1489,Python for AI,Sarah Johnson,Advanced,45,Female,Canada,2024-06-29,3,38.61,26.85,115.83,80.55,35.28,30.46
1490,Natural Language Processing,John Smith,Beginner,44,Male,Germany,2024-09-10,10,55.49,27.51,554.9,275.1,279.8,50.42
1491,AI in Business,John Smith,Advanced,33,Female,India,2024-02-14,5,16.23,9.17,81.15,45.85,35.3,43.5
1492,AI Basics,David Lee,Business,45,Female,UK,2024-03-19,1,31.56,15.55,31.56,15.55,16.01,50.73
1493,AI Basics,David Lee,Beginner,62,Male,USA,2024-06-27,10,40.13,18.93,401.3,189.3,212.0,52.83
1494,Neural Networks Explained,Sophia Davis,Business,23,Male,Australia,2024-12-03,1,49.86,24.09,49.86,24.09,25.77,51.68
1495,Machine Learning Guide,John Smith,Business,45,Male,UK,2024-01-08,5,58.43,33.26,292.15,166.3,125.85,43.08
1496,Deep Learning Mastery,Emma Brown,Advanced,33,Female,Germany,2024-10-16,6,55.15,38.43,330.9,230.58,100.32,30.32
1497,AI Basics,John Smith,Beginner,46,Male,Australia,2024-07-27,7,19.07,8.95,133.49,62.65,70.84,53.07
1498,Machine Learning Guide,David Lee,Business,28,Male,India,2024-12-13,3,18.2,12.67,54.6,38.01,16.59,30.38
1499,AI in Business,Sophia Davis,Technical,53,Female,Germany,2024-09-29,10,41.66,26.39,416.6,263.9,152.7,36.65
